Komuna,Shkollë,Profili,Viti,Klasa,Gjinia,Total
Vushtrri,Bahri Haxha,Agrobiznesi,2018-19,13,Femër,0
Vushtrri,Bahri Haxha,Financa,2018-19,13,Femër,0
Vushtrri,Eqrem Çabej,Shoqëror,2018-19,13,Femër,0
Vushtrri,Eqrem Çabej,Shkenca Natyrore,2018-19,13,Femër,0
Malishevë,Lasgush Poradeci,Asistent i administratës,2018-19,13,Femër,0
Malishevë,Lasgush Poradeci,Asistent juridik,2018-19,13,Femër,0
Malishevë,Lasgush Poradeci,Asistent i sigurimeve,2018-19,13,Femër,0
Malishevë,Lasgush Poradeci,Kontabilist,2018-19,13,Femër,0
Malishevë,Lasgush Poradeci,Shoqëror,2018-19,13,Femër,0
Malishevë,Lasgush Poradeci,Shkenca Natyrore,2018-19,13,Femër,0
Malishevë,Abdyl Frashëri,Shoqëror,2018-19,13,Femër,0
Malishevë,Abdyl Frashëri,Shkenca Natyrore,2018-19,13,Femër,0
Malishevë,Qendra e Kompetencës,Banka dhe shërbimet e sigurimeve,2018-19,13,Femër,0
Malishevë,Qendra e Kompetencës,Hotelieria dhe shërbimet e turizmit,2018-19,13,Femër,0
Malishevë,Qendra e Kompetencës,Logjistika dhe operimi në magazinë,2018-19,13,Femër,0
Malishevë,Qendra e Kompetencës,Shërbimet e zyrës dhe administratës publike,2018-19,13,Femër,0
Malishevë,Qendra e Kompetencës,Shitja dhe marketingu,2018-19,13,Femër,0
Malishevë,Qendra e Kompetencës,Shërbimet e teknologjisë informative,2018-19,13,Femër,0
Junik,Kuvendi i Junikut,Shoqëror,2018-19,13,Femër,0
Junik,Kuvendi i Junikut,I përgjithshëm,2018-19,13,Femër,0
Junik,Kuvendi i Junikut,Shkenca Natyrore,2018-19,13,Femër,0
Mamushë,Ataturk,Shoqëror,2018-19,13,Femër,0
Mamushë,Ataturk,Shkenca Natyrore,2018-19,13,Femër,0
Hani i Elezit,Dardania,Shoqëror,2018-19,13,Femër,0
Hani i Elezit,Dardania,Shkenca Natyrore,2018-19,13,Femër,0
Deçan,Vëllezërit Frashëri,Shoqëror,2019-20,13,Femër,0
Deçan,Vëllezërit Frashëri,Shkenca Natyrore,2019-20,13,Femër,0
Deçan,Tafil Kasumaj,Kontabilist,2019-20,13,Femër,0
Deçan,Tafil Kasumaj,Informatikë,2019-20,13,Femër,0
Deçan,Tafil Kasumaj,Mekatronikë,2019-20,13,Femër,0
Deçan,Tafil Kasumaj,Asistent i hotelerisë,2019-20,13,Femër,0
Deçan,Tafil Kasumaj,Mekanik i makinave,2019-20,13,Femër,0
Deçan,Tafil Kasumaj,Instalues ujësjellësi dhe kanalizimi,2019-20,13,Femër,0
Deçan,Tafil Kasumaj,Asistent infermier i përgjithshëm  ,2019-20,13,Femër,0
Gjakovë,Shk f muz Prenk Jakova,Lëmi e përgjithshme –bashkëpunëtor i përgjithshëm muzikor,2019-20,13,Femër,0
Gjakovë,Shk f muz Prenk Jakova,Lëmi artistike (instrumental),2019-20,13,Femër,0
Gjakovë,Hajdar Dushi,Shoqëror,2019-20,13,Femër,0
Gjakovë,Hajdar Dushi,Shkenca Natyrore,2019-20,13,Femër,0
Gjakovë,Hajdar Dushi | 1,Shoqëror,2019-20,13,Femër,0
Gjakovë,Hajdar Dushi | 2,Shoqëror,2019-20,13,Femër,0
Gjakovë,Hajdar Dushi | 3,Shoqëror,2019-20,13,Femër,0
Gjakovë,Asllan Berisha,Shoqëror,2019-20,13,Femër,0
Gjakovë,Asllan Berisha,Shkenca Natyrore,2019-20,13,Femër,0
Gjakovë,Hysni Zajmi,Teknik i dhëmbëve,2019-20,13,Femër,0
Gjakovë,Hysni Zajmi,Farmacist,2019-20,13,Femër,0
Gjakovë,Hysni Zajmi,Asistent infermier i  mamisë,2019-20,13,Femër,0
Gjakovë,Hysni Zajmi,Asistent infermier i pediatrisë ,2019-20,13,Femër,0
Gjakovë,Hysni Zajmi,Asistent infermier i përgjithshëm  ,2019-20,13,Femër,0
Gjakovë,Hysni Zajmi,Laborant i shëndetësisë,2019-20,13,Femër,0
Gjakovë,Hysni Zajmi,Fizioterapeut,2019-20,13,Femër,0
Gjakovë,Kadri Kusari,Asistent i administratës,2019-20,13,Femër,0
Gjakovë,Kadri Kusari,Asistent juridik,2019-20,13,Femër,0
Gjakovë,Kadri Kusari,Asistent i sigurimeve,2019-20,13,Femër,0
Gjakovë,Kadri Kusari,Bankier,2019-20,13,Femër,0
Gjakovë,Kadri Kusari,Kontabilist,2019-20,13,Femër,0
Gjakovë,Kadri Kusari,Shpediter -logjistikë / Doganier,2019-20,13,Femër,0
Gjakovë,Kadri Kusari,Asistent i hotelerisë,2019-20,13,Femër,0
Gjakovë,Kadri Kusari,Asistent turistik,2019-20,13,Femër,0
Gjakovë,Kadri Kusari,Teknologji ushqimore,2019-20,13,Femër,0
Gjakovë,Kadri Kusari,Hortikulturë,2019-20,13,Femër,0
Gjakovë,Kadri Kusari,Blegtori,2019-20,13,Femër,0
Gjakovë,Kadri Kusari,Veterinar,2019-20,13,Femër,0
Gjakovë,Nexhmedin Nixha,Energjetikë,2019-20,13,Femër,0
Gjakovë,Nexhmedin Nixha,Informatikë,2019-20,13,Femër,0
Gjakovë,Nexhmedin Nixha,Instalues elektrik,2019-20,13,Femër,0
Gjakovë,Nexhmedin Nixha,Komunikacioni rrugor,2019-20,13,Femër,0
Gjakovë,Nexhmedin Nixha,Operator i prodhimit,2019-20,13,Femër,0
Gjakovë,Nexhmedin Nixha,Automekanik ,2019-20,13,Femër,0
Gjakovë,Nexhmedin Nixha,Arkitekturë,2019-20,13,Femër,0
Gjakovë,Nexhmedin Nixha,Ndërtimtar,2019-20,13,Femër,0
Gjakovë,Nexhmedin Nixha,Rrobaqepës,2019-20,13,Femër,0
Gjakovë,Nexhmedin Nixha,Dizajn tekstili dhe veshje,2019-20,13,Femër,0
Gjakovë,Gjon Nikollë Kazazi,Informatikë,2019-20,13,Femër,0
Gjakovë,Gjon Nikollë Kazazi,Shkenca Natyrore,2019-20,13,Femër,0
Gjakovë,Gjon Nikollë Kazazi,Administrim biznesi,2019-20,13,Femër,0
Gjakovë,Mehmet Akif | 2,Shkenca Natyrore,2019-20,13,Femër,0
Gllogoc,Gjergj Kastriot Skënderbeu,Shoqëror,2019-20,13,Femër,0
Gllogoc,Gjergj Kastriot Skënderbeu,Shkenca Natyrore,2019-20,13,Femër,0
Gllogoc,Fehmi Lladrovci,Bankier,2019-20,13,Femër,0
Gllogoc,Fehmi Lladrovci,Kontabilist,2019-20,13,Femër,0
Gllogoc,Fehmi Lladrovci,Energjetikë,2019-20,13,Femër,0
Gllogoc,Fehmi Lladrovci,Informatikë,2019-20,13,Femër,0
Gllogoc,Fehmi Lladrovci,Telekomunikacionit,2019-20,13,Femër,0
Gllogoc,Fehmi Lladrovci,Mekatronikë,2019-20,13,Femër,0
Gllogoc,Fehmi Lladrovci,Komunikacioni rrugor,2019-20,13,Femër,0
Gllogoc,Fehmi Lladrovci,Përfitues i metaleve,2019-20,13,Femër,0
Gllogoc,Fehmi Lladrovci,Gjeolog ,2019-20,13,Femër,0
Gllogoc,Fehmi Lladrovci,Teknologjia e reciklimit,2019-20,13,Femër,0
Gllogoc,Fehmi Lladrovci,Laborant i kimisë,2019-20,13,Femër,0
Gllogoc,Fehmi Lladrovci,Mekanik i makinave,2019-20,13,Femër,0
Gllogoc,Fehmi Lladrovci,Instalues i ngrohjes dhe klimatizimit,2019-20,13,Femër,0
Gllogoc,Fehmi Lladrovci,Operator i prodhimit,2019-20,13,Femër,0
Gllogoc,Fehmi Lladrovci,Automekanik ,2019-20,13,Femër,0
Gllogoc,Fehmi Lladrovci,Arkitekturë,2019-20,13,Femër,0
Gllogoc,Fehmi Lladrovci,Teknologji ushqimore,2019-20,13,Femër,0
Gllogoc,Fehmi Lladrovci,Hortikulturë,2019-20,13,Femër,0
Gllogoc,Fehmi Lladrovci,Konfeksioner,2019-20,13,Femër,0
Gllogoc,Fehmi Lladrovci,Farmacist,2019-20,13,Femër,0
Gllogoc,Fehmi Lladrovci,Asistent infermier i përgjithshëm  ,2019-20,13,Femër,0
Gjilan,Zenel Hajdini,Shoqëror,2019-20,13,Femër,0
Gjilan,Mehmet Isai,Informatikë,2019-20,13,Femër,0
Gjilan,Mehmet Isai,Telekomunikacionit,2019-20,13,Femër,0
Gjilan,Mehmet Isai,Mekatronikë,2019-20,13,Femër,0
Gjilan,Mehmet Isai,Instalues elektrik,2019-20,13,Femër,0
Gjilan,Mehmet Isai,Komunikacioni rrugor,2019-20,13,Femër,0
Gjilan,Mehmet Isai,Teknologjia e reciklimit,2019-20,13,Femër,0
Gjilan,Mehmet Isai,Instalues i ngrohjes dhe klimatizimit,2019-20,13,Femër,0
Gjilan,Mehmet Isai,Automekanik ,2019-20,13,Femër,0
Gjilan,Mehmet Isai,Arkitekturë,2019-20,13,Femër,0
Gjilan,Mehmet Isai,Gjeodezi,2019-20,13,Femër,0
Gjilan,Mehmet Isai,Ndërtimtar,2019-20,13,Femër,0
Gjilan,Mehmet Isai,Dirigjimi kompjuterik i makinave,2019-20,13,Femër,0
Gjilan,Mehmet Isai,Hidroteknike me infrastrukturë rrugore,2019-20,13,Femër,0
Gjilan,Marin Barleti,Asistent i administratës,2019-20,13,Femër,0
Gjilan,Marin Barleti,Asistent juridik,2019-20,13,Femër,0
Gjilan,Marin Barleti,Bankier,2019-20,13,Femër,0
Gjilan,Marin Barleti,Kontabilist,2019-20,13,Femër,0
Gjilan,Marin Barleti,Shpediter -logjistikë / Doganier,2019-20,13,Femër,0
Gjilan,Marin Barleti,Tregtar me pakicë dhe shumicë,2019-20,13,Femër,0
Gjilan,Marin Barleti,Asistent marketingu,2019-20,13,Femër,0
Gjilan,Arbëria,Laborant i biologjisë ,2019-20,13,Femër,0
Gjilan,Arbëria,Teknologji ushqimore,2019-20,13,Femër,0
Gjilan,Arbëria,Hortikulturë,2019-20,13,Femër,0
Gjilan,Arbëria,Konfeksioner,2019-20,13,Femër,0
Gjilan,Arbëria,Pemëtari dhe vreshtari,2019-20,13,Femër,0
Gjilan,Arbëria,Blegtori,2019-20,13,Femër,0
Gjilan,Arbëria,Veterinar,2019-20,13,Femër,0
Gjilan,Arbëria,Mbrojtja e bimëve ,2019-20,13,Femër,0
Gjilan,Arbëria,Përpunim i mishit,2019-20,13,Femër,0
Gjilan,Arbëria,Përpunimi i pemëve dhe perimeve,2019-20,13,Femër,0
Gjilan,Arbëria,Kuzhinier,2019-20,13,Femër,0
Gjilan,Arbëria,Agrobiznesi,2019-20,13,Femër,0
Gjilan,Asllan Elezi,Asistent i stomatologjisë,2019-20,13,Femër,0
Gjilan,Asllan Elezi,Teknik i dhëmbëve,2019-20,13,Femër,0
Gjilan,Asllan Elezi,Farmacist,2019-20,13,Femër,0
Gjilan,Asllan Elezi,Asistent infermier i  mamisë,2019-20,13,Femër,0
Gjilan,Asllan Elezi,Asistent infermier i pediatrisë ,2019-20,13,Femër,0
Gjilan,Asllan Elezi,Asistent infermier i përgjithshëm  ,2019-20,13,Femër,0
Gjilan,Asllan Elezi,Laborant i shëndetësisë,2019-20,13,Femër,0
Gjilan,Sh m e Muzik,Lëmi e përgjithshme –bashkëpunëtor i përgjithshëm muzikor,2019-20,13,Femër,0
Gjilan,Sh m e Muzik,Lëmi artistike (instrumental),2019-20,13,Femër,0
Gjilan,Don Bosko,Shoqëror,2019-20,13,Femër,0
Gjilan,Don Bosko,Shkenca Natyrore,2019-20,13,Femër,0
Gjilan,Adem Kastrati,Dizajn tekstili dhe veshje,2019-20,13,Femër,0
Gjilan,Adem Kastrati,Dizajn enterieri,2019-20,13,Femër,0
Gjilan,Adem Kastrati,Dizajn grafik,2019-20,13,Femër,0
Gjilan,Adem Kastrati,Arti figurativ aplikativ,2019-20,13,Femër,0
Gjilan,Gjimnazi Natyror Gjilan,Shkenca Natyrore,2019-20,13,Femër,0
Dragash,Ruzhdi Berisha,Asistent juridik,2019-20,13,Femër,0
Dragash,Ruzhdi Berisha,Laborant i biologjisë ,2019-20,13,Femër,0
Dragash,Ruzhdi Berisha,Farmacist,2019-20,13,Femër,0
Dragash,Ruzhdi Berisha,Asistent infermier i përgjithshëm  ,2019-20,13,Femër,0
Dragash,Ruzhdi Berisha,Shoqëror,2019-20,13,Femër,0
Dragash,Ruzhdi Berisha,Shkenca Natyrore,2019-20,13,Femër,0
Dragash,Ruzhdi Berisha,Banka dhe sigurime,2019-20,13,Femër,0
Istog,Haxhi Zeka,Shoqëror,2019-20,13,Femër,0
Istog,Haxhi Zeka,Shkenca Natyrore,2019-20,13,Femër,0
Istog,Mithat Frashëri,Energjetikë,2019-20,13,Femër,0
Istog,Mithat Frashëri,Informatikë,2019-20,13,Femër,0
Istog,Mithat Frashëri,Telekomunikacionit,2019-20,13,Femër,0
Istog,Mithat Frashëri,Instalues elektrik,2019-20,13,Femër,0
Istog,Mithat Frashëri,Instalues i ngrohjes dhe klimatizimit,2019-20,13,Femër,0
Istog,Mithat Frashëri,Operator i prodhimit,2019-20,13,Femër,0
Istog,Mithat Frashëri,Metalpunues,2019-20,13,Femër,0
Istog,Mithat Frashëri,Automekanik ,2019-20,13,Femër,0
Istog,Mithat Frashëri,Ndërtimtar,2019-20,13,Femër,0
Istog,Mithat Frashëri,Asistent infermier i përgjithshëm  ,2019-20,13,Femër,0
Istog,Mithat Frashëri,Banka dhe sigurime,2019-20,13,Femër,0
Istog,Mithat Frashëri | 1,Saldator,2019-20,13,Femër,0
Istog,Mithat Frashëri | 1,Instalues i ngrohjes dhe klimatizimit,2019-20,13,Femër,0
Istog,Mithat Frashëri | 1,Automekanik ,2019-20,13,Femër,0
Istog,Mithat Frashëri | 1,Blegtori,2019-20,13,Femër,0
Kaçanik,Skenderbeu,Shoqëror,2019-20,13,Femër,0
Kaçanik,Skenderbeu,Shkenca Natyrore,2019-20,13,Femër,0
Kaçanik,Feriz Guri dhe Vëllezërit Çaka,Asistent juridik,2019-20,13,Femër,0
Kaçanik,Feriz Guri dhe Vëllezërit Çaka,Bankier,2019-20,13,Femër,0
Kaçanik,Feriz Guri dhe Vëllezërit Çaka,Kontabilist,2019-20,13,Femër,0
Kaçanik,Feriz Guri dhe Vëllezërit Çaka,Tregtar me pakicë dhe shumicë,2019-20,13,Femër,0
Kaçanik,Feriz Guri dhe Vëllezërit Çaka,Asistent marketingu,2019-20,13,Femër,0
Kaçanik,Feriz Guri dhe Vëllezërit Çaka,Informatikë,2019-20,13,Femër,0
Kaçanik,Feriz Guri dhe Vëllezërit Çaka,Telekomunikacionit,2019-20,13,Femër,0
Kaçanik,Feriz Guri dhe Vëllezërit Çaka,Instalues elektrik,2019-20,13,Femër,0
Kaçanik,Feriz Guri dhe Vëllezërit Çaka,Saldator,2019-20,13,Femër,0
Kaçanik,Feriz Guri dhe Vëllezërit Çaka,Instalues i ngrohjes dhe klimatizimit,2019-20,13,Femër,0
Kaçanik,Feriz Guri dhe Vëllezërit Çaka,Operator i prodhimit,2019-20,13,Femër,0
Kaçanik,Feriz Guri dhe Vëllezërit Çaka,Automekanik ,2019-20,13,Femër,0
Kaçanik,Feriz Guri dhe Vëllezërit Çaka,Instalues ujësjellësi dhe kanalizimi,2019-20,13,Femër,0
Kaçanik,Feriz Guri dhe Vëllezërit Çaka,Transport rrugor,2019-20,13,Femër,0
Klinë,Luigj Gurakuqi,Shoqëror,2019-20,13,Femër,0
Klinë,Luigj Gurakuqi,Shkenca Natyrore,2019-20,13,Femër,0
Klinë,Fehmi Agani,Kontabilist,2019-20,13,Femër,0
Klinë,Fehmi Agani,Informatikë,2019-20,13,Femër,0
Klinë,Fehmi Agani,Instalues elektrik,2019-20,13,Femër,0
Klinë,Fehmi Agani,Komunikacioni rrugor,2019-20,13,Femër,0
Klinë,Fehmi Agani,Gjeolog ,2019-20,13,Femër,0
Klinë,Fehmi Agani,Xehtar,2019-20,13,Femër,0
Klinë,Fehmi Agani,Laborant i biologjisë ,2019-20,13,Femër,0
Klinë,Fehmi Agani,Operator i prodhimit,2019-20,13,Femër,0
Klinë,Fehmi Agani,Automekanik ,2019-20,13,Femër,0
Klinë,Fehmi Agani,Instalues ujësjellësi dhe kanalizimi,2019-20,13,Femër,0
Klinë,Fehmi Agani,Ndërtimtar,2019-20,13,Femër,0
Klinë,Fehmi Agani,Teknologji ushqimore,2019-20,13,Femër,0
Klinë,Fehmi Agani,Hortikulturë,2019-20,13,Femër,0
Klinë,Fehmi Agani,Asistent infermier i përgjithshëm  ,2019-20,13,Femër,0
Klinë,Keka-Med,Farmacist,2019-20,13,Femër,0
Klinë,Keka-Med,Asistent infermier i përgjithshëm  ,2019-20,13,Femër,0
Fushë Kosovë ,Hivzi Sulejmani,Shoqëror,2019-20,13,Femër,0
Fushë Kosovë ,Hivzi Sulejmani,Shkenca Natyrore,2019-20,13,Femër,0
Fushë Kosovë ,Minatori,Energjetikë,2019-20,13,Femër,0
Fushë Kosovë ,Minatori,Informatikë,2019-20,13,Femër,0
Fushë Kosovë ,Minatori,Telekomunikacionit,2019-20,13,Femër,0
Fushë Kosovë ,Minatori,Xehtar,2019-20,13,Femër,0
Fushë Kosovë ,Hoxhë Kadri Prishtina,Asistent i administratës,2019-20,13,Femër,0
Fushë Kosovë ,Hoxhë Kadri Prishtina,Asistent juridik,2019-20,13,Femër,0
Fushë Kosovë ,Hoxhë Kadri Prishtina,Bankier,2019-20,13,Femër,0
Fushë Kosovë ,Hoxhë Kadri Prishtina,Kontabilist,2019-20,13,Femër,0
Fushë Kosovë ,Hoxhë Kadri Prishtina,Shpediter -logjistikë / Doganier,2019-20,13,Femër,0
Kamenicë,Ismail Qemali,Shoqëror,2019-20,13,Femër,0
Kamenicë,Ismail Qemali,Shkenca Natyrore,2019-20,13,Femër,0
Kamenicë,Andrea Durrsaku,Asistent i administratës,2019-20,13,Femër,0
Kamenicë,Andrea Durrsaku,Kontabilist,2019-20,13,Femër,0
Kamenicë,Andrea Durrsaku,Energjetikë,2019-20,13,Femër,0
Kamenicë,Andrea Durrsaku,Informatikë,2019-20,13,Femër,0
Kamenicë,Andrea Durrsaku,Laborant i kimisë,2019-20,13,Femër,0
Kamenicë,Andrea Durrsaku,Instalues i ngrohjes dhe klimatizimit,2019-20,13,Femër,0
Kamenicë,Andrea Durrsaku,Automekanik ,2019-20,13,Femër,0
Kamenicë,Andrea Durrsaku,Arkitekturë,2019-20,13,Femër,0
Kamenicë,Andrea Durrsaku,Banka dhe sigurime,2019-20,13,Femër,0
Kamenicë,Gimnazija,Shoqëror,2019-20,13,Femër,5
Kamenicë,Gimnazija,Shkenca Natyrore,2019-20,13,Femër,2
Kamenicë,Gimnazija,I gjuhëve,2019-20,13,Femër,8
Kamenicë,Tehniçka shkolla,Informatikë,2019-20,13,Femër,0
Kamenicë,Tehniçka shkolla,Laborant i kimisë,2019-20,13,Femër,4
Kamenicë,Tehniçka shkolla,Automekanik ,2019-20,13,Femër,0
Kamenicë,Sejdi Kryeziu,Asistent i administratës,2019-20,13,Femër,0
Kamenicë,Sejdi Kryeziu,Bankier,2019-20,13,Femër,0
Kamenicë,Sejdi Kryeziu,Informatikë,2019-20,13,Femër,0
Kamenicë,Sejdi Kryeziu,Komunikacioni rrugor,2019-20,13,Femër,0
Kamenicë,Sejdi Kryeziu,Teknologjia e materialit ndërtimor,2019-20,13,Femër,0
Kamenicë,Sejdi Kryeziu,Instalues i ngrohjes dhe klimatizimit,2019-20,13,Femër,0
Kamenicë,Sejdi Kryeziu,Shoqëror,2019-20,13,Femër,0
Kamenicë,Sejdi Kryeziu,Shkenca Natyrore,2019-20,13,Femër,0
Mitrovicë Jugore,Frang Bardhi,Shoqëror,2019-20,13,Femër,0
Mitrovicë Jugore,Frang Bardhi,Shkenca Natyrore,2019-20,13,Femër,0
Mitrovicë Jugore,Hasan Prishtina,Asistent i administratës,2019-20,13,Femër,0
Mitrovicë Jugore,Hasan Prishtina,Asistent juridik,2019-20,13,Femër,0
Mitrovicë Jugore,Hasan Prishtina,Organizator i aktiviteteve  shoqërore,2019-20,13,Femër,0
Mitrovicë Jugore,Hasan Prishtina,Bankier,2019-20,13,Femër,0
Mitrovicë Jugore,Hasan Prishtina,Kontabilist,2019-20,13,Femër,0
Mitrovicë Jugore,Hasan Prishtina,Shpediter -logjistikë / Doganier,2019-20,13,Femër,0
Mitrovicë Jugore,Hasan Prishtina,Tregtar me pakicë dhe shumicë,2019-20,13,Femër,0
Mitrovicë Jugore,Hasan Prishtina,Asistent marketingu,2019-20,13,Femër,0
Mitrovicë Jugore,Hasan Prishtina,Asistent finance,2019-20,13,Femër,0
Mitrovicë Jugore,Hasan Prishtina,Asistent i restorantit,2019-20,13,Femër,0
Mitrovicë Jugore,Hasan Prishtina,Asistent turistik,2019-20,13,Femër,0
Mitrovicë Jugore,Arkitekt Sinani,Energjetikë,2019-20,13,Femër,0
Mitrovicë Jugore,Arkitekt Sinani,Informatikë,2019-20,13,Femër,0
Mitrovicë Jugore,Arkitekt Sinani,Telekomunikacionit,2019-20,13,Femër,0
Mitrovicë Jugore,Arkitekt Sinani,Komunikacioni rrugor,2019-20,13,Femër,0
Mitrovicë Jugore,Arkitekt Sinani,Përfitues i metaleve,2019-20,13,Femër,0
Mitrovicë Jugore,Arkitekt Sinani,Gjeolog ,2019-20,13,Femër,0
Mitrovicë Jugore,Arkitekt Sinani,Laborant i kimisë,2019-20,13,Femër,0
Mitrovicë Jugore,Arkitekt Sinani,Instalues i ngrohjes dhe klimatizimit,2019-20,13,Femër,0
Mitrovicë Jugore,Arkitekt Sinani,Operator i prodhimit,2019-20,13,Femër,0
Mitrovicë Jugore,Arkitekt Sinani,Automekanik ,2019-20,13,Femër,0
Mitrovicë Jugore,Arkitekt Sinani,Arkitekturë,2019-20,13,Femër,0
Mitrovicë Jugore,Arkitekt Sinani,Ndërtimtar,2019-20,13,Femër,0
Mitrovicë Jugore,Arkitekt Sinani,Teknologji ushqimore,2019-20,13,Femër,0
Mitrovicë Jugore,Dr.Xheladin Deda,Laborant i biologjisë ,2019-20,13,Femër,0
Mitrovicë Jugore,Dr.Xheladin Deda,Asistent i stomatologjisë,2019-20,13,Femër,0
Mitrovicë Jugore,Dr.Xheladin Deda,Teknik i dhëmbëve,2019-20,13,Femër,0
Mitrovicë Jugore,Dr.Xheladin Deda,Asistent infermier i pediatrisë ,2019-20,13,Femër,0
Mitrovicë Jugore,Dr.Xheladin Deda,Asistent infermier i përgjithshëm  ,2019-20,13,Femër,0
Mitrovicë Jugore,Dr.Xheladin Deda,Asistent i ortopedisë,2019-20,13,Femër,0
Mitrovicë Jugore,Dr.Xheladin Deda,Teknik i farmacisë,2019-20,13,Femër,0
Mitrovicë Jugore,Dr.Xheladin Deda,Asistent i sigurisë ushqimore dhe dietave,2019-20,13,Femër,0
Mitrovicë Jugore,Dr.Xheladin Deda,Laborant i shëndetësisë,2019-20,13,Femër,0
Mitrovicë Jugore,Dr.Xheladin Deda,Fizioterapeut,2019-20,13,Femër,0
Mitrovicë Jugore,Tefta Tashko,Lëmi e përgjithshme –bashkëpunëtor i përgjithshëm muzikor,2019-20,13,Femër,0
Mitrovicë Jugore,Tefta Tashko,Lëmi artistike (instrumental),2019-20,13,Femër,0
Mitrovicë Jugore,Nëna Terezë,Rrobaqepës,2019-20,13,Femër,0
Mitrovicë Jugore,Nëna Terezë,Zdrukthëtar,2019-20,13,Femër,0
Mitrovicë Jugore,Kosovo Leadership Academy,I përgjithshëm,2019-20,13,Femër,0
Lipjan,Mehmet Akif,Shkenca Natyrore,2019-20,13,Femër,0
Lipjan,Ulpiana,Shoqëror,2019-20,13,Femër,0
Lipjan,Ulpiana,Shkenca Natyrore,2019-20,13,Femër,0
Lipjan,Ulpiana | 1,Shoqëror,2019-20,13,Femër,0
Lipjan,Ulpiana | 1,Shkenca Natyrore,2019-20,13,Femër,0
Lipjan,SHML Mikste,Bankier,2019-20,13,Femër,0
Lipjan,SHML Mikste,Mekanik i makinave,2019-20,13,Femër,0
Lipjan,SHML Mikste,Shoqëror,2019-20,13,Femër,0
Lipjan,SHML Mikste,Shkenca Natyrore,2019-20,13,Femër,0
Lipjan,Adem Gllavica,Asistent juridik,2019-20,13,Femër,0
Lipjan,Adem Gllavica,Bankier,2019-20,13,Femër,0
Lipjan,Adem Gllavica,Kontabilist,2019-20,13,Femër,0
Lipjan,Adem Gllavica,Asistent marketingu,2019-20,13,Femër,0
Lipjan,Adem Gllavica,Informatikë,2019-20,13,Femër,0
Lipjan,Adem Gllavica,Telekomunikacionit,2019-20,13,Femër,0
Lipjan,Adem Gllavica,Instalues elektrik,2019-20,13,Femër,0
Lipjan,Adem Gllavica,Komunikacioni rrugor,2019-20,13,Femër,0
Lipjan,Adem Gllavica,Laborant i kimisë,2019-20,13,Femër,0
Lipjan,Adem Gllavica,Instalues i ngrohjes dhe klimatizimit,2019-20,13,Femër,0
Lipjan,Adem Gllavica,Operator i prodhimit,2019-20,13,Femër,0
Lipjan,Adem Gllavica,Automekanik ,2019-20,13,Femër,0
Lipjan,Adem Gllavica,Instalues ujësjellësi dhe kanalizimi,2019-20,13,Femër,0
Lipjan,Adem Gllavica,Arkitekturë,2019-20,13,Femër,0
Lipjan,Adem Gllavica,Ndërtimtar,2019-20,13,Femër,0
Lipjan,Adem Gllavica,Hortikulturë,2019-20,13,Femër,0
Lipjan,Adem Gllavica,Blegtori,2019-20,13,Femër,0
Lipjan,Adem Gllavica,Agrobiznesi,2019-20,13,Femër,0
Lipjan,International Maarif Schools of Kosova,Shkenca Natyrore,2019-20,13,Femër,0
Lipjan,Shkolla Finlandeze SHPK,I përgjithshëm,2019-20,13,Femër,0
Novobërdë,Sh M Ekonomike,Bankier,2019-20,13,Femër,0
Novobërdë,Sh M Ekonomike,Kontabilist,2019-20,13,Femër,0
Novobërdë,Sh M Ekonomike,Tregtar me pakicë dhe shumicë,2019-20,13,Femër,0
Obiliq,Ismail Dumoshi,Bankier,2019-20,13,Femër,0
Obiliq,Ismail Dumoshi,Kontabilist,2019-20,13,Femër,0
Obiliq,Ismail Dumoshi,Energjetikë,2019-20,13,Femër,0
Obiliq,Ismail Dumoshi,Informatikë,2019-20,13,Femër,0
Obiliq,Ismail Dumoshi,Telekomunikacionit,2019-20,13,Femër,0
Obiliq,Ismail Dumoshi,Gjeolog ,2019-20,13,Femër,0
Obiliq,Ismail Dumoshi,Xehtar,2019-20,13,Femër,0
Obiliq,Ismail Dumoshi,Laborant i kimisë,2019-20,13,Femër,0
Obiliq,Ismail Dumoshi,Operator i prodhimit,2019-20,13,Femër,0
Obiliq,17 Shkurti,Shoqëror,2019-20,13,Femër,0
Obiliq,17 Shkurti,Shkenca Natyrore,2019-20,13,Femër,0
Rahovec,Xhelal Hajda Toni,Shoqëror,2019-20,13,Femër,0
Rahovec,Xhelal Hajda Toni,Shkenca Natyrore,2019-20,13,Femër,0
Rahovec,Ukshin Hoti,Kontabilist,2019-20,13,Femër,0
Rahovec,Ukshin Hoti,Shoqëror,2019-20,13,Femër,0
Rahovec,Ukshin Hoti,Shkenca Natyrore,2019-20,13,Femër,0
Rahovec,12 Maji,Asistent juridik,2019-20,13,Femër,0
Rahovec,12 Maji,Kontabilist,2019-20,13,Femër,0
Rahovec,12 Maji,Automekanik ,2019-20,13,Femër,0
Rahovec,12 Maji,Pemëtari dhe vreshtari,2019-20,13,Femër,0
Rahovec,12 Maji,Shoqëror,2019-20,13,Femër,0
Rahovec,12 Maji,Shkenca Natyrore,2019-20,13,Femër,0
Rahovec,Selajdin Mullaabazi-Mici,Asistent i administratës,2019-20,13,Femër,0
Rahovec,Selajdin Mullaabazi-Mici,Asistent juridik,2019-20,13,Femër,0
